fromId,toId,car_time
06085503323,06085503710,10
06085503323,06085503003,16
06085503323,06085509201,25
06085503323,06085508505,25
06085503323,06085503211,9
06085503323,06085500902,12
06085503323,06085506102,22
06085503323,06085510300,28
06085503323,06085501402,11
06085503323,06085512026,15
06085503323,06085512032,18
06085503323,06085500400,17
06085503323,06069000802,116
06085503323,06085503121,12
06085503323,06085502800,20
06085503323,06085512603,34
06085503323,06085506402,20
06085503323,06085506301,21
06085503323,06085512019,13
06085503323,06085506604,25
06085503323,06085503001,15
06085503323,06085512031,18
06085503323,06085506401,18
06085503323,06085501401,12
06085503323,06085503324,3
06085503323,06085508001,24
06085503323,06085503511,6
06085503323,06085504505,17
06085503323,06085512045,18
06085503323,06085509202,26
06085503323,06085512023,15
06085503323,06069000300,55
06085503323,06085512311,23
06085503323,06085503402,7
06085503323,06085509500,27
06085503323,06085509700,25
06085503323,06085504901,21
06085503323,06085503002,15
06085503323,06085503601,11
06085503323,06085504320,16
06085503323,06085508404,25
06085503323,06085512038,17
06085503323,06085505303,20
06085503323,06085503507,8
06085503323,06085507903,27
06085503323,06085506305,22
06085503323,06085507807,27
06085503323,06085506103,22
06085503323,06085512047,18
06085503323,06085503713,10
06085503323,06085504423,17
06085503323,06085505402,20
06085503323,06085504410,15
06085503323,06085510900,30
06085503323,06085503510,8
06085503323,06085511916,20
06085503323,06085503117,11
06085503323,06085507808,28
06085503323,06085509404,27
06085503323,06085512037,18
06085503323,06085503218,13
06085503323,06085503329,6
06085503323,06085506803,22
06085503323,06085500100,13
06085503323,06085508602,24
06085503323,06085511707,47
06085503323,06085508403,25
06085503323,06085503707,11
06085503323,06085503212,9
06085503323,06085503708,10
06085503323,06085511912,25
06085503323,06085504421,19
06085503323,06085503336,8
06085503323,06085512508,36
06085503323,06085512506,34
06085503323,06085508003,23
06085503323,06085503210,12
06085503323,06085501200,13
06085503323,06085502906,21
06085503323,06085504413,17
06085503323,06085501501,12
06085503323,06085509106,25
06085503323,06085501600,12
06085503323,06085509403,28
06085503323,06085512200,62
06085503323,06085503111,9
06085503323,06085503712,9
06085503323,06085506606,22
06085503323,06085504806,20
06085503323,06085501502,14
06085503323,06085507205,29
06085503323,06085503113,14
06085503323,06085503123,14
06085503323,06085504319,13
06085503323,06085506605,22
06085503323,06085505500,21
06085503323,06085506000,21
06085503323,06085512039,16
06085503323,06085507701,26
06085503323,06085503711,9
06085503323,06085504506,22
06085503323,06085503321,5
06085503323,06085509901,27
06085503323,06085504805,24
06085503323,06085509600,26
06085503323,06085508101,23
06085503323,06085503509,6
06085503323,06085504504,18
06085503323,06085503112,13
06085503323,06085508202,24
06085503323,06085508704,21
06085503323,06085503313,3
06085503323,06085503217,11
06085503323,06085503508,8
06085503323,06085504507,18
06085503323,06069000200,49
06085503323,06085503333,11
06085503323,06085504322,15
06085503323,06069000501,56
06085503323,06085501000,14
06085503323,06085502603,19
06085503323,06085503207,9
06085503323,06085512313,30
06085503323,06085505007,18
06085503323,06085500200,16
06085503323,06085508508,24
06085503323,06085512604,34
06085503323,06085504321,13
06085503323,06085505302,20
06085503323,06085506502,23
06085503323,06085503315,5
06085503323,06085503332,17
06085503323,06085504802,21
06085503323,06085508503,26
06085503323,06085500500,18
06085503323,06069000701,54
06085503323,06069000100,60
06085503323,06085509108,22
06085503323,06085512025,15
06085503323,06085504412,17
06085503323,06069000502,53
06085503323,06085511302,32
06085503323,06085507100,27
06085503323,06085510801,29
06085503323,06085511701,34
06085503323,06085507302,36
06085503323,06085506202,23
06085503323,06085502908,18
06085503323,06085504101,11
06085503323,06085506601,23
06085503323,06085503122,11
06085503323,06085507703,28
06085503323,06085512030,20
06085503323,06085511914,19
06085503323,06085507206,29
06085503323,06085506203,21
06085503323,06085505006,17
06085503323,06085507805,26
06085503323,06085506101,22
06085503323,06085507500,27
06085503323,06085502907,18
06085503323,06085502102,16
06085503323,06085505203,16
06085503323,06085508601,24
06085503323,06085504602,40
06085503323,06085502701,20
06085503323,06085509105,25
06085503323,06085505009,21
06085503323,06085504001,8
06085503323,06085512100,27
06085503323,06085512017,15
06085503323,06085503506,7
06085503323,06085506802,21
06085503323,06085506804,22
06085503323,06085505403,23
06085503323,06085503204,12
06085503323,06085504414,19
06085503323,06085504317,13
06085503323,06085502604,20
06085503323,06085508800,22
06085503323,06085508900,22
06085503323,06069000801,61
06085503323,06069000702,57
06085503323,06085508203,24
06085503323,06085505600,19
06085503323,06085508004,22
06085503323,06085507401,26
06085503323,06085503326,7
06085503323,06085512001,19
06085503323,06085503327,7
06085503323,06085504308,22
06085503323,06085512036,18
06085503323,06085507600,38
06085503323,06085503504,9
06085503323,06085501700,16
06085503323,06085502001,18
06085503323,06085502901,19
06085503323,06085507806,25
06085503323,06085508303,25
06085503323,06085500901,16
06085503323,06085502101,19
06085503323,06085512027,14
06085503323,06085503902,11
06085503323,06085504314,15
06085503323,06085511915,19
06085503323,06085512021,14
06085503323,06085505401,23
06085503323,06085502301,17
06085503323,06085506302,21
06085503323,06085506703,25
06085503323,06085506801,24
06085503323,06085500600,17
06085503323,06085502601,18
06085503323,06085507905,27
06085503323,06085507301,30
06085503323,06085504316,13
06085503323,06085512005,15
06085503323,06085508504,25
06085503323,06085502702,21
06085503323,06085505100,20
06085503323,06085506701,27
06085503323,06085511702,27
06085503323,06085503330,22
06085503323,06085510600,32
06085503323,06085509401,29
06085503323,06085504102,10
06085503323,06085504311,17
06085503323,06085504201,13
06085503323,06069000400,52
06085503323,06085512308,29
06085503323,06085503115,15
06085503323,06085513000,35
06085503323,06085512024,17
06085503323,06085503334,19
06085503323,06085511608,38
06085503323,06085511910,22
06085503323,06085503304,8
06085503323,06085509802,26
06085503323,06085510802,28
06085503323,06085512314,28
06085503323,06085506702,24
06085503323,06085511100,28
06085503323,06085507702,31
06085503323,06085504420,26
06085503323,06085512401,35
06085503323,06085510001,27
06085503323,06085512033,19
06085503323,06085504417,34
06085503323,06085510700,31
06085503323,06085500800,16
06085503323,06085504002,9
06085503323,06085504202,16
06085503323,06085512022,16
06085503323,06085511704,30
06085503323,06085502909,18
06085503323,06085512305,35
06085503323,06085510002,25
06085503323,06085512034,16
06085503323,06085512402,34
06085503323,06085501900,15
06085503323,06085502202,19
06085503323,06085506304,21
06085503323,06085507203,23
06085503323,06085510500,31
06085503323,06085504422,20
06085503323,06085512052,17
06085503323,06085503337,8
06085503323,06085509109,23
06085503323,06085511400,30
06085503323,06085503331,11
06085503323,06085503325,4
06085503323,06085505900,19
06085503323,06085511609,36
06085503323,06085503312,16
06085503323,06085511800,66
06085503323,06085503709,12
06085503323,06085509102,24
06085503323,06085508102,22
06085503323,06085506603,24
06085503323,06085501102,15
06085503323,06085508304,25
06085503323,06085512510,48
06085503323,06085509302,28
06085503323,06085511907,22
06085503323,06085508507,23
06085503323,06085502201,17
06085503323,06085503802,13
06085503323,06085503803,12
06085503323,06085506503,22
06085503323,06085512307,29
06085503323,06085502902,18
06085503323,06085511000,28
06085503323,06085512053,18
06085503323,06085512503,44
06085503323,06085507904,26
06085503323,06085505008,19
06085503323,06085509303,26
06085503323,06085502500,14
06085503323,06085508703,24
06085503323,06085503214,12
06085503323,06085504416,14
06085503323,06085507402,25
06085503323,06085508401,27
06085503323,06085511911,28
06085503323,06085512602,37
06085503323,06085503208,13
06085503323,06085502002,15
06085503323,06085500300,17
06085503323,06085504315,15
06085503323,06085505001,19
06085503323,06085504601,35
06085503323,06085502400,16
06085503323,06085511200,30
06085503323,06085503213,12
06085503323,06085506204,20
06085503323,06085507002,36
06085503323,06085502903,16
06085503323,06085512312,28
06085503323,06085501101,15
06085503323,06085512509,40
06085503323,06085503804,10
06085503323,06085511705,36
06085503323,06085509304,25
06085503323,06085512035,19
06085503323,06085501300,13
06085503323,06085502910,18
06085503323,06085508204,24
06085503323,06085504318,14
06085503323,06085510200,28
06085503323,06085503322,2
06085503323,06085512309,29
06085503323,06085512505,36
06085503323,06085502302,17
06085503323,06085506900,29
06085503323,06085512043,15
06085503323,06085504415,16
06085503323,06085510400,30
06085503323,06085505700,19
06085503323,06085510100,26
06085503323,06085504411,16
06085503323,06085504307,12
06085503323,06085503903,9
06085503323,06085505202,19
06085503323,06085508301,26
06085503323,06085511909,33
06085503323,06085511905,21
06085503323,06085504803,24
06085503323,06085512310,25
06085503323,06085505305,23
06085503323,06085509000,23
06085503323,06085503305,6
06085503323,06085503602,11
06085503323,06085505304,21
06085503323,06085504323,14
06085503323,06085501800,15
06085503323,06085505301,21
06085503323,06085507906,25
06085503323,06085506501,21
06085503323,06085504700,29
06085503323,06085505800,18
06085503323,06085507001,37
06069000600,06085512042,47
06069000600,06085503306,52
06069000600,06085503108,52
06069000600,06085503323,54
06069000600,06069000600,0
06069000600,06085503401,53
06069000600,06085512020,50
06069000600,06085503110,54
06069000600,06085512029,47
06069000600,06085503118,53
06069000600,06085503116,52
06069000600,06085509107,66
06069000600,06085510803,71
06069000600,06085504418,61
06069000600,06085509902,68
06069000600,06085511301,73
06069000600,06085511913,55
06069000600,06085503703,53
06069000600,06085503105,54
06069000600,06085503710,55
06069000600,06085503003,53
06069000600,06085509201,66
06069000600,06085508505,66
06069000600,06085503211,52
06069000600,06085500902,54
06069000600,06085506102,63
06069000600,06085510300,68
06069000600,06085501402,53
06069000600,06085512026,49
06069000600,06085512032,47
06069000600,06085500400,57
06069000600,06069000802,65
06069000600,06085503121,53
06069000600,06085502800,53
06069000600,06085512603,24
06069000600,06085506402,60
06069000600,06085506301,63
06069000600,06085512019,52
06069000600,06085506604,59
06069000600,06085503001,54
06069000600,06085512031,48
06069000600,06085506401,59
06069000600,06085501401,53
06069000600,06085503324,53
06069000600,06085508001,63
06069000600,06085503511,53
06069000600,06085504505,59
06069000600,06085512045,49
06069000600,06085509202,67
06069000600,06085512023,48
06069000600,06069000300,12
06069000600,06085512311,35
06069000600,06085503402,51
06069000600,06085509500,68
06069000600,06085509700,66
06069000600,06085504901,62
06069000600,06085503002,52
06069000600,06085503601,53
06069000600,06085504320,61
06069000600,06085508404,66
06069000600,06085512038,44
06069000600,06085505303,61
06069000600,06085503507,54
06069000600,06085507903,64
06069000600,06085506305,62
06069000600,06085507807,62
06069000600,06085506103,63
06069000600,06085512047,50
06069000600,06085503713,56
06069000600,06085504423,62
06069000600,06085505402,62
06069000600,06085504410,60
06069000600,06085510900,71
06069000600,06085503510,55
06069000600,06085511916,53
06069000600,06085503117,54
06069000600,06085507808,61
06069000600,06085509404,69
06069000600,06085512037,50
06069000600,06085503218,51
06069000600,06085503329,52
06069000600,06085506803,54
06069000600,06085500100,55
06069000600,06085508602,66
06069000600,06085511707,84
06069000600,06085508403,64
06069000600,06085503707,54
06069000600,06085503212,51
06069000600,06085503708,55
06069000600,06085511912,57
06069000600,06085504421,64
06069000600,06085503336,50
06069000600,06085512508,26
06069000600,06085512506,27
06069000600,06085508003,63
06069000600,06085503210,49
06069000600,06085501200,55
06069000600,06085502906,54
06069000600,06085504413,62
06069000600,06085501501,54
06069000600,06085509106,66
06069000600,06085501600,54
06069000600,06085509403,69
06069000600,06085512200,59
06069000600,06085503111,52
06069000600,06085503712,55
06069000600,06085506606,60
06069000600,06085504806,61
06069000600,06085501502,55
06069000600,06085507205,62
06069000600,06085503113,55
06069000600,06085503123,54
06069000600,06085504319,57
06069000600,06085506605,60
06069000600,06085505500,62
06069000600,06085506000,62
06069000600,06085512039,46
06069000600,06085507701,62
06069000600,06085503711,54
06069000600,06085504506,63
06069000600,06085503321,52
06069000600,06085509901,69
06069000600,06085504805,66
06069000600,06085509600,67
06069000600,06085508101,63
06069000600,06085503509,56
06069000600,06085504504,62
06069000600,06085503112,55
06069000600,06085508202,65
06069000600,06085508704,63
06069000600,06085503313,55
06069000600,06085503217,50
06069000600,06085503508,58
06069000600,06085504507,62
06069000600,06069000200,20
06069000600,06085503333,52
06069000600,06085504322,59
06069000600,06069000501,5
06069000600,06085501000,55
06069000600,06085502603,57
06069000600,06085503207,49
06069000600,06085512313,37
06069000600,06085505007,60
06069000600,06085500200,56
06069000600,06085508508,65
06069000600,06085512604,27
06069000600,06085504321,58
06069000600,06085505302,61
06069000600,06085506502,60
06069000600,06085503315,52
06069000600,06085503332,57
06069000600,06085504802,63
